node_id,shard_id,cpu_cores,memory_gb,storage_gb,network_bandwidth,node_degree,cross_shard_ratio,cpu_usage,memory_usage
79b36baf2ddb483f263d0e028e55e5bff9caea2a,0,3.00,15.00,153.00,108.00,2.00,0.0000,0.3400,0.7100
4a3362e34c6a11678b5285036c2fba6bdc7e222e,0,6.00,16.00,126.00,92.00,1.00,0.0000,0.4700,0.3100
70bf2a7c9642b1c619d490da7a14bca9523d3432,0,5.00,18.00,191.00,96.00,5.00,1.0000,0.8800,0.4200
02090b3732226d527800765d38d6cd54afbedc06,0,5.00,14.00,152.00,85.00,2.00,1.0000,0.5500,0.2400
b0d0c4094b578ad2f9ed3b7f9f2d2e2e025a6566,0,4.00,12.00,151.00,145.00,2.00,1.0000,0.8900,0.7100
e75c369058c1576dc06fe8b10a61b3300d310ce7,1,7.00,5.00,154.00,123.00,1.00,1.0000,0.1700,0.5200
3c09b6a799a8c0a7b309e8f69ea29349323b5246,0,5.00,9.00,184.00,119.00,1.00,1.0000,0.6100,0.5100
8e4fd770c49ce2e0f4a1de6fc4afccaf8a726314,0,1.00,7.00,102.00,123.00,3.00,0.6667,0.3300,0.3000
68759b7ac6167ea0696172bf7ea0408514ea60c3,1,3.00,9.00,186.00,105.00,4.00,0.0000,0.5400,0.6700
7bd98a72eb5aac15a06ba490370b7d7213da404a,0,6.00,5.00,133.00,99.00,2.00,1.0000,0.7300,0.8300
84cc6ad3b2ca6d3c69b15d16d262b8c094a3a1e8,0,2.00,18.00,131.00,52.00,4.00,1.0000,0.4500,0.6200
bbe25c3191619415c53b4fe18949238f4d159f99,1,5.00,14.00,124.00,102.00,2.00,0.0000,0.7500,0.3300
b73b4ff99eb88fd89b0b6d57a9bc338e886fa06a,0,7.00,6.00,130.00,71.00,2.00,1.0000,0.3200,0.7700
72609eee9e4221c60f8d5a3f1d0544a9e07c574e,0,1.00,19.00,102.00,51.00,3.00,1.0000,0.7700,0.5800
d35dfa0bc2e7c91f55479f7e2c7b706a15a4b26c,0,6.00,5.00,109.00,97.00,1.00,1.0000,0.4500,0.6400
a3fba39688eb4dbeca1521009d99d8245836cc4c,0,4.00,16.00,172.00,144.00,2.00,1.0000,0.3600,0.5600
20b712929badff4b97af0b973002aa2855a9afee,0,2.00,17.00,181.00,51.00,1.00,0.0000,0.8300,0.3600
b2f14724d2209b871a19a3acbbf7ae19affe6c66,0,2.00,9.00,183.00,93.00,5.00,0.0000,0.3600,0.4500
0085007ba383ef573857ce4ae96b762f7fd349cc,0,8.00,12.00,131.00,71.00,3.00,0.6667,0.2400,0.8400
6df45d412486bd1920fef446e2f9d95dee5553b8,0,6.00,14.00,115.00,103.00,6.00,1.0000,0.4300,0.6500
0d57b4af5f7a633430e35471ad2ca7e15c9f62b2,0,3.00,9.00,193.00,109.00,2.00,1.0000,0.8700,0.6700
1c74b25f58c51925f15e5a490eaffb126f103f7c,0,2.00,7.00,177.00,96.00,4.00,0.0000,0.8900,0.8600
8461f536704c57f590bd63ce8ec57a8dcdc1096c,0,1.00,4.00,133.00,57.00,1.00,0.0000,0.6300,0.4500
fe636340848291d87aa1a2458ff8c3da9bba05d7,1,2.00,5.00,193.00,108.00,4.00,0.7500,0.4400,0.8800
e22c49563a24a8e1c66f54290aa8f1d1e8b09b3d,1,3.00,8.00,141.00,64.00,1.00,0.0000,0.1600,0.8700
d440c37c9cdad897b8b47b1feb9ddbe7d935d656,0,2.00,14.00,174.00,71.00,4.00,1.0000,0.5900,0.6200
80079ee93c00b4e4aa8e43ebd49de884ff1f86f6,0,1.00,7.00,194.00,145.00,9.00,0.5556,0.1800,0.3300
231a110b721ef2fefc6f6c5f1cce38690ea8a17d,1,5.00,16.00,176.00,138.00,2.00,0.0000,0.6400,0.4600
af585a8c218be5a37c49b7b98f4263f410f8f663,1,4.00,12.00,199.00,141.00,2.00,0.0000,0.7900,0.8900
cb4453f0430c943d0f37d3cd7288053b7f5220a0,0,5.00,9.00,118.00,145.00,3.00,1.0000,0.4400,0.6700
d916f0ff3f188d1707999c35a5593a77daf61d77,1,5.00,4.00,128.00,78.00,1.00,1.0000,0.5500,0.6600
3b5255881d6bfd5bb3e02094a11129dd91d22ba2,0,2.00,7.00,108.00,78.00,2.00,0.0000,0.3000,0.4200
8921b3485a589e4dc5b9a8a035e20e99b8d8f5d8,0,2.00,19.00,196.00,114.00,2.00,0.5000,0.7100,0.4800
9c249c53ed4507f24304b8fadfe148e8c50a2b37,1,8.00,7.00,130.00,85.00,2.00,0.5000,0.2300,0.7200
ff5e3dc94f1b07e0c7282e5508375f13d8ab60af,1,7.00,16.00,173.00,59.00,1.00,0.0000,0.4300,0.6300
85eafc198e9b4d2531e59b910643e812e906505d,1,5.00,18.00,117.00,81.00,6.00,0.6667,0.1900,0.8400
7438a60dd0a1dccc0e51aaccdd76ed78595a8ba1,1,8.00,11.00,174.00,82.00,1.00,0.0000,0.8200,0.5900
cfb359de2196195af7dd0a08cb125c6ce725ae9a,0,2.00,16.00,157.00,98.00,1.00,1.0000,0.8600,0.4300
8dd422c498736e94fe1fbee40acad48165446b42,0,7.00,18.00,173.00,63.00,2.00,1.0000,0.4000,0.4800
fae54db23de0641178d4acf28cffc01b0a8e6f83,1,5.00,4.00,141.00,91.00,2.00,0.0000,0.8100,0.5300
d1d71754529bc6c8959d0933b0399f9a0df73ae3,1,6.00,9.00,162.00,53.00,1.00,1.0000,0.8900,0.8300
6b14be79c06bb6c041df9e147151aa7d95a543bc,0,8.00,18.00,139.00,55.00,1.00,1.0000,0.7000,0.7000
ec9465cd51a82c6e476399507bcb53018291e34f,1,7.00,5.00,130.00,122.00,1.00,0.0000,0.5100,0.2900
a0a9c08d70e42d55917b906d2a37d9c0a1b01ab6,0,6.00,10.00,158.00,127.00,1.00,0.0000,0.1500,0.7700
d1c2e5d12b88ac44b33bb02a2b415e00c5abc517,1,1.00,11.00,151.00,62.00,2.00,1.0000,0.2700,0.2600
b9590795c7648d7edf6e2e29e2e31dddb367882b,1,1.00,7.00,164.00,137.00,2.00,0.0000,0.3600,0.5000
45ea73d5471d8e39ddb71a0d617052787c276514,0,1.00,19.00,132.00,68.00,2.00,1.0000,0.7600,0.7500
e1030238fd783530d3d8a6322ec1d7429a03eb22,0,1.00,7.00,176.00,66.00,1.00,1.0000,0.7800,0.4800
980e2dffed78abb8a8734ad353bb58ea1dd82ff2,0,5.00,8.00,108.00,61.00,1.00,1.0000,0.1200,0.3800
cb45f3d48be5bd136843350228619602fc78a20c,0,4.00,13.00,112.00,53.00,3.00,0.0000,0.4600,0.4500
4017932d0d534ca8c3718ea96f0fd004701927f7,1,6.00,17.00,170.00,57.00,3.00,0.0000,0.8400,0.7400
a1d8acc1c605a3bf60dde2af2f5d88c5f14777fc,0,3.00,7.00,143.00,77.00,1.00,0.0000,0.3400,0.2700
8db1dfa341231d67bfbf7f02a1e15c11a9e362c9,1,6.00,10.00,143.00,103.00,1.00,1.0000,0.8100,0.5600
627cf95feca429550736f85408fb78381f933797,1,3.00,9.00,111.00,141.00,3.00,0.0000,0.6900,0.3600
a795b4ddbf17570f2c8f5e75a13ef94db6757f32,0,3.00,10.00,159.00,127.00,3.00,0.0000,0.7400,0.4400
5a748c8dc5c3826f26d4bdc99eb8bd9b5677571a,0,7.00,9.00,105.00,79.00,2.00,1.0000,0.2100,0.4800
73690a69f72dd83dfdd767ef88dba9a9767fb7fe,0,7.00,8.00,189.00,137.00,2.00,0.5000,0.8000,0.4200
e226e3a6b3ad7b60f5cec1eba79f72a22d3546d2,0,6.00,12.00,111.00,73.00,1.00,0.0000,0.1400,0.2700
ffae0de3a2370943bcaa77d7a2ea30d6c2adffe6,0,7.00,6.00,190.00,59.00,2.00,1.0000,0.6600,0.4200
27a3a91ee83f0159c655be2edf9c859956efb051,1,4.00,17.00,105.00,101.00,3.00,0.6667,0.1400,0.6800
b91452370bdf36a9d3a6e3a2d223419d663c4d0b,1,6.00,7.00,152.00,59.00,3.00,0.6667,0.1400,0.4600
df38ef57a5e4bd51433a32a108f5aff607587a34,0,2.00,15.00,132.00,121.00,3.00,1.0000,0.6400,0.5700
c5ee8e5a51f2a17e45a6a9a66e0ab2f37092a8d4,0,2.00,7.00,131.00,51.00,1.00,1.0000,0.3400,0.3000
0c93ec1fd7fe2bc1f12413f05296b995c21d6400,0,4.00,6.00,134.00,99.00,40.00,0.0000,0.8500,0.6800
e668b7c02bb64c4df5e8a999884e1d363f1a0810,0,1.00,8.00,117.00,119.00,3.00,0.6667,0.1400,0.7900
0a5c5ba4ccc651c51a76560f0f1088ad22943b45,1,4.00,13.00,188.00,143.00,3.00,1.0000,0.5300,0.2700
ed0a4b7722fb0573688217ce39ecb6412f4d8a4d,1,6.00,19.00,148.00,74.00,1.00,0.0000,0.1900,0.6700
f0f108b8da70a5bcf820e0cb16ff961b2f34177e,0,7.00,11.00,130.00,146.00,1.00,0.0000,0.2900,0.5300
dfe90d47736889cce1871a32f72802eb46627630,0,8.00,10.00,100.00,128.00,2.00,0.5000,0.2700,0.6100
39b83e53f80e13bfc22cf2ee8d7b511d0a4c284c,0,4.00,19.00,135.00,86.00,1.00,0.0000,0.1500,0.5400
af3fd9d7b5d206625f445e33d9542f7f308bdd4e,0,1.00,18.00,154.00,97.00,9.00,1.0000,0.2900,0.5500
74c74c9f9c5f5672370d014bc667b9ed610eb660,0,8.00,9.00,191.00,85.00,3.00,1.0000,0.1300,0.7600
c7d44bcd890ef3bb36b1fef99eb966167446a113,1,8.00,19.00,129.00,72.00,1.00,1.0000,0.6700,0.8000
8d7490711f0fdbd31f2b799bc0d8286d50646d4e,0,6.00,17.00,155.00,55.00,1.00,0.0000,0.1700,0.2500
8ee15537ca3338e236bab703e0c4998648c18a1a,0,7.00,16.00,123.00,99.00,3.00,0.6667,0.2700,0.5300
14143cf6673761455e457b149f61af48f61ea99f,1,4.00,11.00,127.00,54.00,8.00,0.1250,0.5700,0.5200
9b4ffdd7d3859ac6e3d9da6114d6cbae4872212d,1,4.00,9.00,167.00,68.00,2.00,0.0000,0.2900,0.3600
2a0af48c124b4c273f0f8fdc6e22a5a5a8b827a6,0,7.00,17.00,191.00,72.00,1.00,0.0000,0.7100,0.4800
e30f2a268130cb4a12f541528650f6a9b96dfaac,0,3.00,19.00,159.00,63.00,2.00,0.0000,0.5700,0.4600
5f124ec0a4a9c6c523750090d0d0a6e7bbdcf4cc,0,6.00,16.00,126.00,54.00,1.00,0.0000,0.1000,0.3000
07dacfe01ea5b79492aaf246215e129e5429fc73,1,6.00,16.00,183.00,134.00,2.00,1.0000,0.3700,0.7800
71a1535b0a154a6cb03f611f8a33f7b9c8dacb6f,1,6.00,10.00,141.00,90.00,2.00,1.0000,0.1500,0.2200
0ec81bc97fa0e7b16a8833c843100a2dd4fd9f4c,0,3.00,10.00,102.00,121.00,1.00,0.0000,0.4600,0.4200
b3b239f9f5270bc7dd5499ef95fe0fe2c59da982,0,1.00,8.00,140.00,139.00,2.00,1.0000,0.2800,0.7100
91f407c76c815623b3b828286b806dac49f01b77,1,4.00,7.00,138.00,92.00,1.00,1.0000,0.5100,0.3300
9b6d3f7fb133acb4abe1c312bb36894885752606,0,7.00,16.00,150.00,62.00,1.00,0.0000,0.8400,0.8600
78a2a423dde4bd225e0a2a14a5d2507cbba22e14,0,6.00,8.00,115.00,114.00,1.00,0.0000,0.1000,0.7200
0ce577127ccb1b09121941c1cbb2bd848bdbbf66,0,4.00,5.00,155.00,68.00,2.00,0.5000,0.6000,0.8800
00ed72ecf932c861017250aa3087e35356d60f22,0,8.00,12.00,106.00,111.00,10.00,0.9000,0.1300,0.4300
a8d7153a6f2acaa2fbed6e8f3af91198485c76fc,0,8.00,10.00,154.00,81.00,1.00,0.0000,0.3000,0.6600
d92c40d01601c220f933f9ec05047829a058c0d8,0,2.00,5.00,150.00,60.00,1.00,0.0000,0.1000,0.5300
5763ae783655ba563f6c681d148404905565f49a,0,6.00,4.00,153.00,51.00,3.00,1.0000,0.8800,0.8800
a38b06ea5c2fef8bb9e28783234224228ab19262,0,2.00,12.00,120.00,75.00,5.00,0.6000,0.6800,0.4100
7fb0fddbbfea53812cf3c8c51c43195f42250e40,0,1.00,15.00,180.00,86.00,6.00,1.0000,0.6500,0.2900
aae9a965376fa19225a3b7b676112ceb88f3203a,0,1.00,17.00,155.00,65.00,2.00,1.0000,0.3200,0.8600
ec14098644d5ca75371d04e4c6541d28a7002d7f,1,2.00,8.00,133.00,116.00,1.00,0.0000,0.2700,0.5200
b52f2a435cd722e3deac69fa63fdcd177ffbfa2f,1,7.00,8.00,151.00,96.00,2.00,0.0000,0.8500,0.7200
200fe5910ea22b5e1df523979dd8d3edbd3fcb11,1,8.00,9.00,129.00,124.00,1.00,0.0000,0.1100,0.6500
92fad36b260d2e88ad090bd606d704ea119be1fc,0,8.00,14.00,132.00,73.00,1.00,1.0000,0.1700,0.5600
f9ba47a8dc743c5160784dbff396a5ac840d952e,0,3.00,7.00,115.00,120.00,1.00,0.0000,0.7500,0.3900
581deb5415d5f2505ac83fc24ffaf6c5cd5f49a6,0,4.00,4.00,100.00,93.00,3.00,0.0000,0.1400,0.8500
f3ae9c197e0500330d172ccc4671999af87247aa,0,2.00,19.00,180.00,127.00,9.00,1.0000,0.6100,0.5900
7d7e86f19f187b928c4cd6858bf0095b34c759de,0,2.00,7.00,143.00,95.00,5.00,0.6000,0.6000,0.2000
77332189412de32dd0f8ec236bb7456d14175e4a,0,7.00,13.00,138.00,91.00,1.00,0.0000,0.6700,0.6000
08e2c2068bc9af3298121b450c311cc67d850e8a,0,8.00,8.00,127.00,140.00,2.00,1.0000,0.3000,0.8600
8e96e1f6a5b61a15f49595f90a68a44c1868db37,1,6.00,4.00,107.00,66.00,1.00,1.0000,0.4900,0.5800
3e3b337717dec54c89d4726930eac998c32e0396,0,4.00,8.00,110.00,55.00,4.00,0.7500,0.1400,0.3000
b586d13674bd4feef293630da7e66e78db6c182f,1,3.00,18.00,121.00,143.00,1.00,0.0000,0.1500,0.8900
4142976f0220234f1e4d636d3ec711132b2a5948,0,7.00,6.00,137.00,63.00,1.00,0.0000,0.8900,0.4000
4dce9fba3170a33cb79682dd08622536065ab885,1,8.00,8.00,149.00,66.00,1.00,0.0000,0.6100,0.8000
51406af263fd5921f3b97e1b9b18fe867a4256c0,0,4.00,15.00,119.00,73.00,2.00,0.5000,0.2300,0.5700
22f2ba6a321bfba78e62950ebc4e7b22238c2114,0,7.00,9.00,163.00,78.00,2.00,1.0000,0.3100,0.4000
d68410d98d6d41cad60d2a636cff69a62a219ba0,0,3.00,4.00,126.00,122.00,2.00,1.0000,0.8900,0.2900
b1af530a3fd80a73a41b05f24ba402c37a01b1ce,0,2.00,16.00,133.00,79.00,2.00,0.0000,0.1600,0.2900
116e9fd3ad18d8256cbd349b944cbfa2e0f4b278,0,6.00,4.00,184.00,74.00,2.00,1.0000,0.1800,0.7200
d3e8ef2ef99cd23d86ba0f31f8f3820d7af896cc,0,5.00,19.00,168.00,98.00,1.00,1.0000,0.6200,0.6500
ed06e7951d24d1f31264211d212c98d36c86ba56,0,6.00,7.00,142.00,99.00,3.00,1.0000,0.8500,0.4800
024c08227b2f3cfc5902f5a743435aa125ee3bcb,1,8.00,14.00,191.00,53.00,1.00,0.0000,0.8600,0.3200
5346f9df17c8ebe9311dd5058cf786c06ce6b1f7,1,7.00,14.00,151.00,75.00,2.00,0.5000,0.8700,0.6200
2e0ac943ad66b13a16712c87f8a683b35a222685,1,1.00,12.00,155.00,93.00,2.00,0.5000,0.7400,0.4000
c241b1c5de1fce00cc88686ff0e787e1bcb3924a,0,7.00,10.00,127.00,73.00,7.00,0.8571,0.4000,0.6800
c95fd0e911c631e1adba677458ee8d86cb94954f,1,5.00,11.00,140.00,73.00,1.00,1.0000,0.1300,0.4000
25af7031c612ad845a3b54415932ff961cd19a21,1,5.00,15.00,146.00,109.00,3.00,1.0000,0.2700,0.4200
62bfc3256f55a3b9f8766dd450abe9ffde5c5569,1,3.00,15.00,133.00,88.00,3.00,1.0000,0.2700,0.4600
7966805a1b6adf4281b7683d119fa5a854898487,1,7.00,6.00,145.00,61.00,1.00,1.0000,0.8900,0.2800
ec7018afb2ec3066c625dd7f55bf414ddedfe33c,0,5.00,17.00,142.00,73.00,1.00,1.0000,0.5900,0.6800
30bb7caa4685c8ebabca709edfe7ba17a39feeb6,0,3.00,7.00,174.00,88.00,1.00,0.0000,0.1700,0.5300
9d56fa1be239d03b479fb644824d0753b34b3c1b,1,6.00,14.00,126.00,104.00,2.00,0.0000,0.5900,0.5200
7cac595b0b131160eeb2697b813ca3af5f78c8ae,0,8.00,6.00,188.00,89.00,1.00,1.0000,0.6000,0.6400
722109f348eccd9722d1721914b1037582b52658,0,4.00,9.00,126.00,95.00,1.00,0.0000,0.3400,0.8300
bfdfd61010a2d4c034b64a8c631adc2bf2c70a30,0,3.00,11.00,119.00,78.00,1.00,1.0000,0.5900,0.4700
feefc1072f5a384bb867c95429af5541d0a1086e,0,7.00,9.00,155.00,60.00,1.00,1.0000,0.8100,0.5600
d3d64ad3c9b834ba41397d15a40e9b06b52edd84,0,1.00,9.00,191.00,76.00,2.00,0.0000,0.2600,0.2600
5be82f6a816b010c78545f69291d9511c9898eb2,0,8.00,18.00,114.00,94.00,1.00,0.0000,0.1500,0.4900
e48f3b1c627cf927c635f2ca4c941ee37d538314,0,5.00,17.00,149.00,80.00,3.00,1.0000,0.4800,0.6900
53ea7ca8e1ec86a2ebf327a70444086aa7f2e26e,0,5.00,4.00,192.00,136.00,2.00,1.0000,0.3400,0.3100
b14324ac15db582c2f8ef7a6b90594657c4d5cca,0,8.00,6.00,119.00,77.00,1.00,0.0000,0.2300,0.4200
abb439fee1a273f90348131853f40f3e7edacfd3,1,3.00,17.00,166.00,92.00,1.00,1.0000,0.7400,0.7800
6611d7ba97e9b95a39c821fc870cab73014b2976,0,8.00,6.00,129.00,97.00,1.00,0.0000,0.1900,0.6500
1a40d49ba4a07196212b3ccfb057d5073dd00cca,0,5.00,12.00,143.00,149.00,1.00,0.0000,0.3000,0.3600
e3658c877a4afde1eda82ebc8f1bc66af6bfab1e,0,6.00,13.00,179.00,141.00,2.00,0.0000,0.2200,0.3800
badf7d5e4ea8b1e1286c6c84afb5ae4eefa6ce63,1,3.00,12.00,197.00,137.00,1.00,1.0000,0.7100,0.3800
192b9d3e7c18732594f829189c99efcef20f83a7,1,8.00,12.00,122.00,68.00,1.00,1.0000,0.4700,0.7800
6ff07969a1ffc4567d0ea514a7c67fe16db24a14,0,3.00,16.00,139.00,138.00,1.00,1.0000,0.5500,0.3700
89a33170e432ab4d569e3b18ed57335c82e27879,1,8.00,7.00,105.00,56.00,1.00,0.0000,0.1500,0.5500
4101dc7637c95bb3e573001f81106f790fb79346,0,5.00,13.00,163.00,141.00,1.00,0.0000,0.3700,0.3500
8d2395107581c790c3b064e2d5064fb325e618b3,1,4.00,16.00,120.00,63.00,2.00,0.0000,0.2100,0.5700
4dfc1c46ac725f9918a0daac187da6d305760b5c,0,6.00,5.00,116.00,128.00,1.00,0.0000,0.4800,0.6000
4bebf015d2afa1763062a289087fede63b126373,1,1.00,19.00,140.00,121.00,1.00,1.0000,0.4600,0.5100
63d965460e1caa250e559322f13300c0029e56ee,0,2.00,9.00,169.00,78.00,1.00,0.0000,0.1200,0.8700
f177e75374897fb983e196be920946b79ca08340,0,3.00,10.00,186.00,76.00,2.00,1.0000,0.4600,0.5000
5a9c3c2e2d892c8d9dcb592dec10321f9f8599a3,1,1.00,18.00,193.00,52.00,2.00,0.0000,0.6800,0.5800
c15d81be40de4b20f3adde7bf622d52998c877ec,0,8.00,18.00,102.00,75.00,1.00,0.0000,0.1200,0.3400
c5fc927b0909db6af3a9d568f6d9f20cc94348e8,0,5.00,13.00,171.00,61.00,1.00,0.0000,0.1200,0.3800
6bf12629ebb5bf1a2057707863c7e835d1add08e,0,7.00,10.00,110.00,80.00,1.00,0.0000,0.2700,0.7100
8f54724800153a6c8fd8c4c5ddf0182ef98f7fe4,0,2.00,15.00,128.00,116.00,5.00,1.0000,0.3100,0.2200
d21f083f7cb125c2ab1b1267e7e49bb6d0217fe0,0,8.00,8.00,138.00,78.00,1.00,0.0000,0.1300,0.2300
7e6efc3c0664dbe1cd78d2cd083dda40d3d9e307,1,7.00,13.00,107.00,55.00,6.00,1.0000,0.4500,0.4800
ca87089a7625d7c9cce2fb648e7a566bbd3b233a,0,5.00,18.00,135.00,102.00,1.00,0.0000,0.3800,0.6800
01dc80979be87c5b7fff9c76db024cf6e9727708,0,8.00,16.00,107.00,86.00,1.00,1.0000,0.3400,0.8400
9f4012061da1e7223485648975cf2a7f5b8afdc6,0,5.00,9.00,185.00,92.00,1.00,0.0000,0.2500,0.6700
4411115e508f53b474f747b001857d55f04927b4,0,5.00,16.00,103.00,73.00,6.00,1.0000,0.2300,0.4600
52bfd34899b3730166790cd3d5a86afc69d95b16,0,8.00,9.00,110.00,56.00,1.00,0.0000,0.4100,0.8200
938d1d1b1556a71cbb820610fd66c645925f3d1b,1,3.00,8.00,184.00,112.00,2.00,0.0000,0.5600,0.4100
ed63003b5b433e274b225e2669815941ec23a320,0,4.00,7.00,101.00,72.00,2.00,1.0000,0.3000,0.5600
e1ed398aefbe1121e7c8a1fadfd95d9187a9d4d3,1,7.00,7.00,152.00,109.00,1.00,0.0000,0.1200,0.5200
ef973ed1cce487982612322c107b967af8283966,0,1.00,6.00,133.00,144.00,3.00,1.0000,0.5600,0.7700
01825cf1ef57a2dbf5362610ce582a9ef8803570,0,5.00,9.00,164.00,79.00,5.00,0.8000,0.4100,0.2000
98799ce9203dfb26c55102fbefad9100e3f3b2af,1,6.00,14.00,116.00,50.00,4.00,0.0000,0.7000,0.4500
a6d2f26a9c9114b03b0abeaa48150b6ab8d4653e,0,4.00,8.00,163.00,74.00,6.00,1.0000,0.5700,0.6300
39cfe19a20b4e826b0df818b7f2f59b5f54cc470,0,4.00,15.00,103.00,101.00,2.00,1.0000,0.3200,0.6500
6b7cd9c96ddc9af4271330bfa18c538b62ab0a0d,1,1.00,9.00,108.00,132.00,2.00,0.0000,0.4300,0.8300
845eb78203ee3f7e022c215ff04fa1e4b562c8cc,0,5.00,4.00,167.00,93.00,4.00,0.0000,0.5500,0.4600
8009553b32772f04eac7306e585cc583dafdf905,1,1.00,19.00,149.00,74.00,2.00,1.0000,0.5100,0.5300
909d6ad3b8b6ed80d03c94668144fb6cdc3130ed,1,6.00,5.00,108.00,107.00,2.00,1.0000,0.7900,0.3700
ecf6aa6f497990e5eff29f68c4cf1cd4aa64cb6d,1,3.00,10.00,175.00,88.00,4.00,0.7500,0.4200,0.2400
0638a8ed66f9355fcedf14c670d3214e670509e6,0,5.00,17.00,116.00,55.00,2.00,0.5000,0.1400,0.8800
b051284850f8bbf93c0d41bf72afd703e7f5030c,0,4.00,13.00,190.00,148.00,13.00,0.0000,0.2700,0.3800
436ca945b33a2fa291bf754e6586b79bfb7fdfb2,0,4.00,13.00,159.00,104.00,1.00,1.0000,0.4000,0.8000
ebd2d12881112610ccadd32154da1e5a418935bf,1,7.00,18.00,143.00,72.00,1.00,0.0000,0.8100,0.2800
81af9fc12c889a73ebb77d262b19b1cfa8a1d9f5,1,6.00,17.00,196.00,65.00,3.00,1.0000,0.8600,0.2800
2ad7863d877d7a3cc2c5edbc34e30d8a958f32df,1,1.00,19.00,101.00,106.00,2.00,0.0000,0.4200,0.4100
713860733c1b9ae258767e5bf83fff9f0a0ce887,1,2.00,12.00,124.00,141.00,2.00,0.0000,0.6200,0.4300
4134bf4c0da266cc1eaea34e7eb9b62f4a220c37,1,2.00,19.00,121.00,93.00,1.00,1.0000,0.5200,0.2700
d0fba142075f1f0d14571be481e445a5b5bbd732,0,2.00,11.00,146.00,133.00,2.00,0.0000,0.8100,0.7400
387ebdfb9228ec3bdf8311539e5749f9e7f95ff6,0,7.00,17.00,108.00,112.00,2.00,1.0000,0.2100,0.2300
a0bb4ba19f578a63fa3f67adaf7bbca15ccadc45,1,4.00,7.00,196.00,110.00,22.00,0.5909,0.2700,0.6500
eae936e6c9ce7f43982614fe338498d46ce7f169,1,5.00,4.00,111.00,60.00,4.00,0.0000,0.4000,0.4600
33419b0bc12dced36229f62e490dd2bbda9ab089,1,8.00,19.00,158.00,80.00,1.00,0.0000,0.5500,0.3400
4d0a426855cbfc03e98f9b704827a74b6aac2153,1,6.00,5.00,119.00,74.00,2.00,1.0000,0.4200,0.8700
4c57dcea45051b90e91afc9019f1725e00a37cb7,1,4.00,9.00,185.00,56.00,1.00,0.0000,0.8200,0.2200
90498006a8662b88a204495e2fbc23060f19c7f8,0,7.00,19.00,177.00,60.00,1.00,1.0000,0.1700,0.3000
830d5524ab9d4169731f8af59f1946fe56c68ebf,1,4.00,12.00,134.00,95.00,2.00,1.0000,0.7900,0.4200
15a7376f0b4dae7c41e8ab70074f74b6aaff6776,0,2.00,5.00,151.00,59.00,2.00,1.0000,0.2300,0.8800
9cc3ae64d298c02145976c44336b66cd10a14270,0,8.00,9.00,149.00,63.00,2.00,1.0000,0.6200,0.2800
5d8f44cab965537d785d184877e882ec6b9af8a7,1,6.00,4.00,106.00,147.00,3.00,1.0000,0.1400,0.3100
197a0c6643334702efbdac7cb0a7d184fa784edc,0,8.00,17.00,117.00,106.00,3.00,1.0000,0.6600,0.2600
00143af884cf9916da6540fc00f2ff1506453c74,0,5.00,9.00,130.00,142.00,2.00,0.5000,0.1800,0.2100
9b2873a4ee60a33b362d885b8a54ac4b38f92c7d,1,8.00,13.00,181.00,85.00,1.00,0.0000,0.8100,0.2900
89bf58a16ef21cd358a140ec8f3240e58b5e35ea,0,5.00,17.00,143.00,103.00,1.00,0.0000,0.3600,0.4600
437162a352794d1d8afcef2887436bee09c1776a,0,3.00,9.00,155.00,63.00,6.00,0.6667,0.7900,0.8400
40a7a1e4ab8fcbcbf290b34477170a90a2ec9faa,0,5.00,15.00,115.00,92.00,2.00,1.0000,0.6000,0.2000
966cf1ce72f8be1621cf0869fb6682261c3d0d8f,1,7.00,11.00,181.00,109.00,2.00,0.0000,0.3100,0.6300
1a1693c2463167bcba4fffd18e98926ced6366eb,1,4.00,10.00,159.00,128.00,1.00,0.0000,0.8500,0.6300
eb86239043c38831469d4fadeacda78a05be929b,1,1.00,4.00,128.00,76.00,2.00,0.0000,0.5600,0.3200
720cb3baf96c9489bdc85868fb7e067f147c7f7b,1,8.00,9.00,144.00,132.00,2.00,0.0000,0.6400,0.6300
55e44cf575f4a274646faa03d14a78b67b7f4716,0,1.00,17.00,128.00,114.00,4.00,1.0000,0.1500,0.5100
a6ef27c0b448a3b0ce5fb7a5f2a6b2fb453caa1a,0,2.00,19.00,167.00,131.00,2.00,1.0000,0.6100,0.6600
00c6d84d1f4607d824c8e70d83c5f7235a342bf7,1,8.00,13.00,145.00,58.00,2.00,0.0000,0.3200,0.3100
3de9868edeb2fa5c0f312a781edab27cf210ee63,1,1.00,10.00,174.00,148.00,1.00,0.0000,0.8300,0.2100
84d930f22647d546915b9bcdf0b0c823d29ca93e,0,7.00,18.00,110.00,103.00,1.00,0.0000,0.8600,0.7300
125de82bb0fd5822aa62e93351067ec7ab663aa0,0,7.00,16.00,140.00,125.00,1.00,0.0000,0.8000,0.3500
c94c4281f5f031df99b1214ecb37b7b69968b9a5,1,5.00,5.00,129.00,124.00,1.00,0.0000,0.6100,0.3000
753eb8b485a2d94b24fb396a1c731f32b3adadb4,0,6.00,9.00,123.00,71.00,2.00,1.0000,0.2300,0.6300
c17d6a4b61835e2e0980b8bd6eed2c22d01a691e,0,5.00,12.00,188.00,144.00,3.00,1.0000,0.2300,0.6400
