node_id,shard_id,cpu_cores,memory_gb,storage_gb,network_bandwidth,node_degree,cross_shard_ratio,cpu_usage,memory_usage
50393e97f6e3114c31f50a3ca06e76db1a8091bc,1,7.00,17.00,150.00,125.00,0.00,0.0000,0.7400,0.7000
64d9dd8a48fefafcca2676e4a17560f0591e25ae,0,3.00,18.00,115.00,90.00,0.00,0.0000,0.2500,0.5900
09937634ca2e0d874f553a1f61506a17799adb38,0,7.00,7.00,155.00,95.00,0.00,0.0000,0.7100,0.5200
f24916c6f9972aa65d2eae7a47e2d0137a6c695a,0,7.00,19.00,181.00,127.00,5.00,1.0000,0.1800,0.5900
1b1452d704064f4b42724ffa508900dcff79fefd,0,1.00,4.00,198.00,98.00,0.00,0.0000,0.7200,0.7600
1c937b967c37e9dc85ef81a41c3b9f9c6f51a8b8,0,8.00,10.00,129.00,60.00,4.00,1.0000,0.1100,0.3400
55a781c081d9ababa7c82fe627d0fa3af24e4780,0,1.00,7.00,193.00,118.00,0.00,0.0000,0.2400,0.8900
5054b8460d2bc88b241d7a81cea4e2ecd53d5e36,1,2.00,19.00,127.00,134.00,3.00,0.0000,0.6200,0.5500
257c860efca7d445273ac144dc87d58259ee4f56,1,1.00,19.00,134.00,79.00,4.00,0.0000,0.5300,0.5600
6ff75499426dea99eb57750cb4aab4f30eea2061,1,3.00,15.00,146.00,91.00,1.00,1.0000,0.1000,0.4700
4b0d1e40e428e4c51b76b36b7a45b8c64f141601,1,5.00,13.00,164.00,52.00,2.00,1.0000,0.5000,0.5900
1cc88627e09d5ea27db4a1ef4dd753fef7aa6211,0,6.00,4.00,150.00,147.00,3.00,1.0000,0.6600,0.2500
ba2e9419b521032e7cb7f44d7737cbaa539f8b6f,0,2.00,17.00,114.00,99.00,1.00,0.0000,0.1100,0.8100
f2f132654ac199bfe6b2784c0832b967de4edd05,0,5.00,14.00,153.00,133.00,2.00,0.0000,0.1700,0.2700
ac0f5a8dc9ce4f380193963a8ea35dbc7305da03,0,3.00,19.00,199.00,87.00,11.00,0.0000,0.1900,0.4400
b01ac65a2723fdc6710a0554ebd68ac6e4760b7e,0,2.00,19.00,191.00,134.00,0.00,0.0000,0.1900,0.5100
81503880d30a5d8c3dd5ac80b24bda3965dea8a4,1,6.00,18.00,140.00,143.00,4.00,0.0000,0.8100,0.4500
073c0f66e8da249df2898ea9b413769fd53fdffd,1,2.00,5.00,148.00,58.00,1.00,0.0000,0.4100,0.4400
a9dffebcc6df53d71aa93b4760d5ef5134d24e12,1,8.00,10.00,197.00,98.00,0.00,0.0000,0.5800,0.4100
107e317fede9f4b47da4ae9a0b43f4f0878848c9,1,8.00,10.00,171.00,99.00,4.00,1.0000,0.5300,0.8800
565f7a7fdd6db0e92825c5ba29f4370cd1a6a556,1,6.00,5.00,147.00,119.00,1.00,1.0000,0.7900,0.3000
8a21a85d6736b6e2497addf32df84206d41b6e45,0,3.00,12.00,142.00,132.00,12.00,0.0000,0.7200,0.3100
e4d6f8008e15617c01a4efc135f2569a572c85fa,0,7.00,13.00,134.00,97.00,2.00,1.0000,0.6200,0.3500
db66731f46eb02dc96e42dbde050999481d7cf1a,0,1.00,19.00,105.00,84.00,1.00,0.0000,0.8400,0.8700
a8925fbef41b3426834c2416a3de8509cdbf8857,1,3.00,16.00,156.00,147.00,1.00,0.0000,0.7500,0.5900
c491351a783fa43c1a4771ca8b4d89aa2d0534ba,1,6.00,12.00,169.00,104.00,0.00,0.0000,0.4300,0.2700
70349e767b1e35471cb2da9b52fcb8d9b54d25bb,0,8.00,8.00,138.00,131.00,2.00,1.0000,0.7100,0.6500
1ccb27c44bffc0e328992bac2717c1a001d8cb3f,1,2.00,5.00,102.00,134.00,1.00,0.0000,0.4500,0.7500
08f97aa4069894dfc66071750794e8848f3e4840,0,6.00,14.00,118.00,105.00,2.00,1.0000,0.1200,0.5000
9586bd8aa69ac5518b05734fe838a929ec2a7fe4,1,7.00,8.00,123.00,116.00,2.00,0.0000,0.1600,0.4000
40c6bd77bd2cb0db81a2e5ea9f576e879d549f66,0,5.00,19.00,179.00,83.00,2.00,0.5000,0.2800,0.7700
68ed43597824212a52c04ad4b42a74c26d83df18,0,8.00,17.00,182.00,63.00,2.00,1.0000,0.4700,0.5000
671bacc8126d13fcee5f931e8d2960f4aae0efd7,1,4.00,6.00,189.00,77.00,4.00,1.0000,0.7100,0.3800
00cce034e717902bcc75586d7b7d24299a0b3482,0,8.00,7.00,192.00,145.00,1.00,0.0000,0.5900,0.5600
4f5777744b500616697cb655dcb02ee6cd51deb5,0,1.00,5.00,173.00,113.00,10.00,0.0000,0.8600,0.4000
db6e97388516691c7f9df54b7edae560c0dccdf8,0,4.00,7.00,133.00,108.00,0.00,0.0000,0.8100,0.5100
7b866e87e476aed5b664cb07e335057b1ad0914a,1,8.00,17.00,150.00,71.00,13.00,0.9231,0.1400,0.2600
694e43fc2d449bb213a02324e77565f7ade42ded,1,5.00,5.00,122.00,69.00,0.00,0.0000,0.8100,0.3500
c513c52a86f1733b868d38c6fb7e31d88d888ade,1,5.00,15.00,151.00,110.00,0.00,0.0000,0.7500,0.6300
d7339cbe404f3f08cbaa3bc41e680eaa49f87653,0,8.00,19.00,153.00,135.00,0.00,0.0000,0.4600,0.4500
f03b1b6205ea062b930bed4483000e36b11fcdc2,1,2.00,7.00,120.00,71.00,0.00,0.0000,0.6000,0.2300
8b878051a2afd640357f316cdb7311b11189c0e7,1,3.00,19.00,150.00,51.00,2.00,0.5000,0.2000,0.2400
e88d4f1018368fb198f603c971d4fa6e0e73e82e,0,1.00,8.00,164.00,68.00,1.00,0.0000,0.1800,0.8900
64580ad41e73b22d4448a5da515774117c436758,1,6.00,4.00,168.00,128.00,1.00,1.0000,0.8200,0.4200
016559d06f6a7b6bd1061417929e3af0a6dcd985,0,5.00,12.00,197.00,63.00,0.00,0.0000,0.1100,0.4200
a26d23d95d885156469ba7dda66e643c5b4680c8,1,2.00,19.00,166.00,58.00,15.00,1.0000,0.1200,0.8500
9b8ae387180f53e02a4d45596e4d108455d7f87c,1,7.00,13.00,150.00,149.00,20.00,0.0000,0.7500,0.5300
bb7a7416b81de39713d16ca04a223428a7036603,0,7.00,18.00,111.00,140.00,3.00,0.0000,0.4200,0.5000
3cb507bd5f34f395efa163ca81d3a35dc54ac9d6,0,7.00,15.00,151.00,127.00,1.00,0.0000,0.1600,0.7800
0ef8d06e2e3bf63096d4704794b05456166e758d,0,4.00,12.00,165.00,122.00,3.00,1.0000,0.4500,0.3200
e8303b38f8fe014623a9826a02157a4b6db4ef58,0,4.00,17.00,195.00,119.00,1.00,0.0000,0.5500,0.4200
671ab9e7c4d460101835b901462887c9986ce230,0,2.00,11.00,155.00,56.00,0.00,0.0000,0.1500,0.8800
a2059cc6d64b6609a0fce32e7d836bdffbad8c70,1,3.00,10.00,129.00,117.00,1.00,0.0000,0.6000,0.6500
93b32ef920abf244cfafacfcae4e5e544597bdc0,0,1.00,7.00,107.00,91.00,0.00,0.0000,0.5900,0.2800
e25d6f724ca9b81c3ba85e9ade922d72b7b91294,0,5.00,15.00,180.00,53.00,2.00,1.0000,0.1000,0.2300
d91f09fa93f1b1a38fbe706032a3a39c8d325879,0,2.00,16.00,163.00,88.00,0.00,0.0000,0.6700,0.4100
3f33704d02ae3e80fc9a51af1f04a593399e879f,0,1.00,19.00,144.00,122.00,1.00,1.0000,0.2200,0.8700
24a29ba05211e8d0468a322aeaa9bdc41bab5baa,0,2.00,18.00,149.00,122.00,0.00,0.0000,0.4500,0.3900
71c6ec55b372081de73b48ef8152e2e0ba7e1ef6,0,4.00,8.00,132.00,72.00,1.00,1.0000,0.2100,0.5900
e92ea30ae32b3cb226e66e0355858b6e316fb47c,0,7.00,19.00,139.00,100.00,3.00,1.0000,0.6900,0.4500
2b76080d0fd0c319ef4520de7b5a7faab486f917,1,5.00,17.00,109.00,69.00,6.00,0.6667,0.2800,0.3700
05d828837253693f5c867d08f77af90cb2be1b03,1,1.00,4.00,134.00,102.00,2.00,0.0000,0.7000,0.7200
8aaed30053b0dbf1f5118846836a6d7c7c94fa16,1,7.00,6.00,100.00,104.00,0.00,0.0000,0.2900,0.2400
00f13358039f1d3a18343d1c2dd751544357bb06,1,8.00,4.00,102.00,143.00,3.00,0.0000,0.1400,0.2800
6ad9abd9a656bd75c62381ac7b7b0fdedd37faf7,0,5.00,4.00,126.00,147.00,6.00,0.0000,0.1600,0.4200
5e50a8aedcfaeb61cf97d2c6798bf6a738e1d8e2,1,3.00,7.00,140.00,142.00,1.00,1.0000,0.4100,0.8600
2c348ebe655bf4debdd653e67a148051d20270ae,1,1.00,19.00,183.00,60.00,6.00,1.0000,0.4300,0.2100
222c544105d6c2b359f6f1c1ed94ba123ab77640,0,2.00,15.00,149.00,75.00,2.00,1.0000,0.6100,0.3700
27001ad4612dd53b5eda724815cb08bef9403d48,1,7.00,8.00,103.00,93.00,0.00,0.0000,0.7900,0.5300
3c6ade6671e23e494abd1cc2585b0f90f973390d,0,1.00,5.00,123.00,104.00,0.00,0.0000,0.3000,0.4400
106be1908c8d5d8a0f2d83ee931e05cf11e8ac34,0,8.00,7.00,155.00,124.00,3.00,1.0000,0.5000,0.5600
2c976b5fd53eefb5584f1565ee74d7e2cc2ca090,0,7.00,16.00,129.00,54.00,6.00,0.0000,0.7100,0.4600
424ea04f43b074cd6a9e04ad87b89f67422ac0d5,0,8.00,18.00,178.00,57.00,2.00,0.0000,0.3600,0.2800
5afe7ce9f84368bc913557586f2c50e6de2192fb,1,1.00,15.00,161.00,82.00,1.00,1.0000,0.5300,0.7700
005384c203def00ff16aadbb71dfd55bc309545b,0,7.00,12.00,117.00,135.00,8.00,0.0000,0.4600,0.5900
c0b55908e2eea53b34ea23d5c36d108553a5ba70,0,7.00,9.00,155.00,120.00,11.00,0.0000,0.5600,0.3000
fb548436d04e9e51994b8da48b11db7fce2cfddf,1,1.00,13.00,157.00,141.00,2.00,0.0000,0.1500,0.2200
f4851aead5c9de28a637423ee30137f50185e6cf,1,7.00,5.00,113.00,61.00,0.00,0.0000,0.1000,0.7800
fc5f82d2971fcfda42bea3f909a5bd55ce5f4e50,0,5.00,16.00,104.00,75.00,2.00,0.5000,0.3800,0.2900
c8165679407f8dab4ca70b298a3e27e4c2f56a8e,1,2.00,18.00,123.00,57.00,0.00,0.0000,0.7200,0.5000
8263b7757b139904c7cd8511b3d0a6d1479848ba,0,6.00,14.00,108.00,105.00,1.00,0.0000,0.5000,0.2300
4ab7032c44a4f47c2b0a37dfa9de155b7e7f15ec,1,2.00,17.00,185.00,104.00,0.00,0.0000,0.7200,0.5900
8406d78e25c2820322549e991c0ff4eec0064e10,1,3.00,12.00,113.00,79.00,4.00,1.0000,0.7200,0.3500
a9b41e6072340f952f44f7d2548992ca3d23b7cd,1,4.00,19.00,165.00,135.00,2.00,0.0000,0.4200,0.7400
8ed7fee3ca7240d95e4070051bfd9c93d5e0d102,0,6.00,4.00,157.00,82.00,28.00,0.0000,0.2500,0.6100
72c576618e8c4dbb53c62dc232318a00f278e4f1,1,2.00,15.00,123.00,130.00,2.00,1.0000,0.6900,0.3200
8e930b17fea6200614e394159bc86a7222e6718d,1,2.00,14.00,118.00,75.00,1.00,0.0000,0.5600,0.6200
fce4ec78fb0863c99cd02dcd988fad0947ba940d,0,1.00,17.00,130.00,94.00,1.00,1.0000,0.2800,0.3400
bbb6d753bbde61229a836d69731d0be4cfe7807d,1,2.00,16.00,144.00,122.00,1.00,0.0000,0.7900,0.2100
bb8940bfbd6c267cec9200a521434b699e6d708b,1,5.00,18.00,175.00,118.00,0.00,0.0000,0.8800,0.3600
6a0739661983cf8f2b0900c1662332d3045aa228,1,1.00,13.00,120.00,64.00,0.00,0.0000,0.6000,0.2400
5916c838f33fead84c955f382050a414cb3fbb65,0,4.00,18.00,168.00,68.00,0.00,0.0000,0.4400,0.4200
d535460e349547dcd7955ac968465f607acfd2b0,0,1.00,17.00,147.00,69.00,1.00,1.0000,0.4600,0.5400
016e1bf2cff7413ffc0db87039c8d3e428af7473,1,1.00,17.00,107.00,82.00,2.00,1.0000,0.3800,0.3000
7875e33ba9d0d0a22e643eb09d3761153eeed8c3,1,3.00,19.00,131.00,144.00,2.00,0.0000,0.2700,0.2000
384f1ef9d4c7e81e1d8cd22f9f4c0383f88572a1,1,8.00,17.00,193.00,80.00,1.00,0.0000,0.3700,0.2700
b050cba58e25f2e3d6d2a4fa1d47e5b20727ceb2,0,3.00,10.00,149.00,129.00,0.00,0.0000,0.5100,0.5500
6bc63ee6cbc41e8166e45d33602bf40ee8ad857b,0,1.00,7.00,109.00,58.00,3.00,0.0000,0.7100,0.4900
68563b0b1f33d773394ffb2669fa51590aec1af6,0,4.00,16.00,138.00,80.00,3.00,0.6667,0.5000,0.7700
e122563609445efec210fd5410e85c297c6df747,1,2.00,13.00,187.00,82.00,0.00,0.0000,0.3100,0.8700
bb6824fc4feecd343c1cec2688514aa3e5a89782,1,3.00,11.00,150.00,96.00,0.00,0.0000,0.2100,0.2400
bd429ebdbfb7050a57ee004a91155d3c9e14016a,1,5.00,17.00,176.00,85.00,0.00,0.0000,0.7200,0.7800
cf4cb3c4ce6e5e3e79bd265711be04e3665e74eb,1,6.00,19.00,118.00,91.00,1.00,1.0000,0.5400,0.3100
5766cbd8650211e86c93f33b25bb7774910eb8ab,0,8.00,11.00,112.00,148.00,0.00,0.0000,0.8000,0.7300
342ee5d7c5415d47e359139b9f94adea33ada074,1,4.00,17.00,125.00,100.00,3.00,0.0000,0.7200,0.6800
08e389a990505d0dc179dc1d45e62fd0da767333,0,2.00,11.00,144.00,111.00,0.00,0.0000,0.1900,0.3100
3ec0ae5e4d5ab0a20bc7d1218aea81069e0e4fe0,0,2.00,9.00,137.00,85.00,0.00,0.0000,0.5700,0.5700
3a5e5ede39ad412e31e29b1ca1618fcfcec17c48,1,2.00,4.00,103.00,79.00,0.00,0.0000,0.3800,0.7400
27b175d753234d01f3858c14e67bdca78e87e333,0,6.00,4.00,141.00,64.00,11.00,1.0000,0.5900,0.6500
479c7622e31bc3eef220ee26f2602c13c7e0aac7,1,1.00,16.00,106.00,56.00,2.00,0.0000,0.6700,0.7300
288a7a0390c762ad9c742160f3c07c1e3244d10a,0,7.00,8.00,101.00,136.00,2.00,1.0000,0.4000,0.4900
e34bef029f2f613aaa437afe608984c42a44df8b,1,8.00,17.00,102.00,122.00,2.00,0.0000,0.7600,0.7900
2dfd5d5146e818759d3d6b902bad90c0bec42d36,0,8.00,4.00,130.00,82.00,1.00,0.0000,0.2000,0.3700
41f2bf211b34e008b4ff9a3ba7c94d0b24e02551,0,6.00,5.00,113.00,94.00,5.00,0.2000,0.4800,0.3700
c72d4345b02e968f44597b8e4465e901e336b22d,1,4.00,16.00,167.00,79.00,0.00,0.0000,0.8100,0.2200
a795b4ddbf17570f2c8f5e75a13ef94db6757f32,1,3.00,10.00,159.00,127.00,0.00,0.0000,0.1400,0.5600
daca35ad362701ba1d355158b1eb4734ceba3e5a,0,6.00,4.00,170.00,76.00,3.00,0.0000,0.2900,0.8400
f95b5f7254665b55bba5a432c3a6a74aff91e7d0,0,6.00,5.00,161.00,69.00,1.00,1.0000,0.7600,0.5400
f2aa7e8839e72756771ad32327c1e4c3828fd9fa,0,2.00,16.00,122.00,147.00,2.00,0.0000,0.6300,0.6000
2635050ae626440c39da0b875a3e2a3b06fbb790,0,2.00,5.00,134.00,93.00,6.00,1.0000,0.3500,0.8500
2dc57617631788f304d5da1c1e45b7c5ee17c649,1,6.00,7.00,103.00,93.00,0.00,0.0000,0.1500,0.4600
7bf2ef71afd24fb46b1df865dcc87e61e1522c34,0,3.00,4.00,148.00,124.00,0.00,0.0000,0.6900,0.3900
3886dfca714c9153bb124e6f184853a43638b66a,0,7.00,15.00,193.00,118.00,2.00,1.0000,0.3000,0.8900
83aff5162a71932153fd907414b695b1f3d068bc,1,3.00,14.00,198.00,142.00,5.00,0.4000,0.2200,0.2200
6e480d5402717a0f5a2128b9b10ffcede4378edc,0,7.00,17.00,163.00,126.00,2.00,0.5000,0.4300,0.5200
aa20059d69b426804382c1780b5d92473e490d5d,1,1.00,16.00,143.00,71.00,2.00,0.0000,0.4200,0.3500
867ea03bf3cc3b53e340beef13a4907e80df1c2c,1,6.00,13.00,122.00,84.00,1.00,0.0000,0.7300,0.3400
c350d1ecc1c71e41612be8c6c690f8af4dda32e6,0,7.00,10.00,132.00,100.00,5.00,0.8000,0.5400,0.4200
1c963c92f6187dae8648316b95621fd1290ee190,1,1.00,14.00,199.00,110.00,2.00,0.5000,0.2100,0.8500
637cd7e0fbf1b264051b9d5c611820ad07b10ae8,0,6.00,19.00,108.00,93.00,0.00,0.0000,0.8700,0.3300
f106bc4ca2941e36b9745e85449638c3b73e4c18,0,3.00,12.00,143.00,51.00,0.00,0.0000,0.5000,0.2400
5ab9c518bdcb26a240566677f899217a91509fb0,1,7.00,4.00,137.00,58.00,0.00,0.0000,0.4400,0.6900
76ace342c0a52c86da9c0ff48bc2cbc18e1c731b,1,2.00,4.00,104.00,89.00,2.00,1.0000,0.6700,0.2400
929dceea8b9337a5323463b469356d74382580b3,0,3.00,7.00,165.00,63.00,0.00,0.0000,0.2600,0.5300
3a4662d410d0772532678c416658c424ce8dbede,0,6.00,17.00,142.00,139.00,6.00,0.0000,0.1000,0.6100
0eb02d0945eb38bbdc2621e3fa603730a8499800,0,4.00,12.00,131.00,71.00,1.00,1.0000,0.5100,0.6200
2b761cf446d51598e8ddea10216f13e3dca75987,0,3.00,10.00,186.00,137.00,3.00,1.0000,0.5500,0.5500
2b89e5beb273c789bbf8c6d8478e5243ae88a52f,1,3.00,13.00,128.00,144.00,1.00,1.0000,0.5000,0.6400
919c066b79d62581482b0ea0f11339b73ddb3dbd,1,4.00,6.00,147.00,102.00,0.00,0.0000,0.8900,0.6200
197a0c6643334702efbdac7cb0a7d184fa784edc,0,8.00,17.00,117.00,106.00,3.00,1.0000,0.8900,0.4000
0ed0cabb4071aa43198d765a74508b22c521eae1,1,1.00,10.00,135.00,118.00,3.00,0.6667,0.4800,0.5200
86aec6e90ac556c9093ccff95f8f675086ed1a57,1,6.00,12.00,140.00,74.00,0.00,0.0000,0.3700,0.3900
d7b4ce77e1a7bd63d44f99079499e0e756cae1ef,0,4.00,14.00,138.00,149.00,3.00,1.0000,0.4100,0.5900
efdfa03ae571da4316e1166d8897a4299572b315,1,3.00,13.00,121.00,94.00,1.00,0.0000,0.1100,0.7500
214e22c919c3b768287367a5b8658814cf9ce11f,0,2.00,4.00,115.00,75.00,3.00,0.0000,0.3600,0.2300
8ea1cc9bed73eabbecb3ce18a3a72ba7fc48ad46,0,5.00,18.00,106.00,84.00,4.00,0.5000,0.7300,0.6400
02f0d707ac3c51e738194a214e33511d6eecb32d,1,1.00,9.00,147.00,104.00,2.00,0.0000,0.1900,0.3700
13af39b548246aa8e375a347d465c06fd0125594,0,8.00,6.00,114.00,115.00,3.00,1.0000,0.5600,0.2100
9264a92b414738d8c14f2e964b239d8096281920,0,5.00,19.00,198.00,77.00,1.00,0.0000,0.7900,0.5000
7040b1a23bd87d7ef52e77f74c6bfdea52331156,0,7.00,4.00,126.00,87.00,3.00,0.0000,0.1700,0.6300
46aa897de5797b502b894348fce66b26561cf2aa,0,2.00,4.00,120.00,72.00,4.00,0.7500,0.4800,0.2500
3598f61a20d100643df2ddabe6fb999c75a70e3e,0,3.00,12.00,133.00,118.00,5.00,1.0000,0.1600,0.5100
5dcca47b72891b7d5beec9623233bcbe83a31476,1,7.00,5.00,174.00,76.00,3.00,1.0000,0.8300,0.4700
4067ebd4a9418ef83d7799a7a347df0695b7bbfd,1,5.00,7.00,144.00,60.00,7.00,0.0000,0.3900,0.3200
b36d036dc95abb0b98046a603773d1d2f8ca1acd,1,6.00,7.00,100.00,69.00,0.00,0.0000,0.6300,0.5500
1267df10d97dbea988fdac1899b3d63708be8161,1,1.00,4.00,195.00,75.00,1.00,1.0000,0.8100,0.2900
8d99191c8be5f7191208a0c37f060882e8028d2b,1,7.00,17.00,102.00,69.00,1.00,1.0000,0.1500,0.2900
a541ecb7e54cdc39ac29f90b31838ddc10fed8c9,0,4.00,12.00,128.00,101.00,3.00,0.0000,0.7200,0.2000
92214f2f4145689eb20a3b7bd79cb8d6e7881e3e,0,2.00,7.00,125.00,67.00,0.00,0.0000,0.8100,0.7500
dfdbe3d5f1ec0235a596eaf2a06ab21da26fd211,0,6.00,14.00,171.00,94.00,4.00,0.0000,0.1500,0.3400
57aa925b7f505584dd5d8c756c24557ed8af9ae4,0,4.00,18.00,138.00,70.00,1.00,0.0000,0.2500,0.5800
607677f427b72609c097f2c3b6e3d9b10375d48f,0,4.00,5.00,121.00,67.00,2.00,1.0000,0.2900,0.7300
21d969141d9577539f83b4e643630761b1eba872,1,1.00,18.00,156.00,51.00,0.00,0.0000,0.1800,0.6500
991e1470838fc188be5e812070bca74951fe8cba,0,5.00,5.00,110.00,93.00,0.00,0.0000,0.2800,0.6500
cfa026c8708e802c10b7d239ffa5b286805eacb6,0,7.00,6.00,145.00,149.00,0.00,0.0000,0.8500,0.8900
7f3b9c08f0b8c68d2f0147307fea0e2b46653552,0,7.00,12.00,132.00,86.00,4.00,0.7500,0.7500,0.7000
125fee95722c8d02e4296169a430939fbf8544e7,1,2.00,18.00,184.00,50.00,0.00,0.0000,0.2600,0.4500
f400bcba3b0a77c52f1102e4ae4b22c728d650ae,0,5.00,11.00,132.00,108.00,0.00,0.0000,0.1900,0.8700
a20ebe4895bd30c22582eb729eae4b66dd6d1da6,0,8.00,15.00,172.00,84.00,1.00,0.0000,0.1800,0.2400
b7b7b878c62c28c9df7dd59882cfe3672b8b9925,0,3.00,14.00,192.00,109.00,2.00,1.0000,0.7000,0.7400
6c16cf3ee8c9919aff9735ca52c7c1ec25a657d5,0,2.00,16.00,129.00,87.00,4.00,1.0000,0.6000,0.8500
574fd29fc69c1aa2b7c3219c92b4d9caa10939b2,1,5.00,19.00,191.00,129.00,2.00,1.0000,0.8000,0.6500
049bffb2c2503eb528fd1673df665d4f92eca7a6,1,3.00,11.00,127.00,94.00,3.00,1.0000,0.7400,0.5100
6d48fecafdecd345533554b04fb304657d88567f,0,5.00,13.00,113.00,143.00,7.00,0.1429,0.2800,0.4700
611bc794f24678cbe862a3a0120242dff387cbc0,0,5.00,5.00,176.00,67.00,3.00,1.0000,0.4900,0.8600
38b16b208a94ee3516d2d3977ebddcc027fb70ca,1,2.00,5.00,119.00,114.00,6.00,0.3333,0.1100,0.2100
6b9b84a8a3bda6c2e566c31d40d597a9cf703784,1,1.00,19.00,101.00,128.00,0.00,0.0000,0.1300,0.6800
b004702849272b71bdfe9b60c68f0e2c9b06a693,1,4.00,11.00,173.00,86.00,2.00,1.0000,0.2800,0.6100
ad8843bddbfb4dab42545ddd6e79d8e0668e89dc,1,2.00,19.00,131.00,144.00,0.00,0.0000,0.4600,0.2100
51e89deb14d0a8cb4d024289d9d762bcc054a5fd,1,6.00,12.00,116.00,59.00,2.00,0.0000,0.5600,0.2300
78a2a423dde4bd225e0a2a14a5d2507cbba22e14,1,6.00,8.00,115.00,114.00,2.00,1.0000,0.1200,0.7000
0be50d2790aca1d23b99eb65ee0dbf83caac6c8f,1,3.00,19.00,103.00,117.00,1.00,0.0000,0.3200,0.5200
26bc5a47511c47406a92cb1ea39799edbdcb8e2b,1,4.00,18.00,125.00,56.00,2.00,0.5000,0.8100,0.8600
9af9d7882b168ec626d865efcd6ace678549d67e,0,7.00,12.00,144.00,113.00,9.00,0.0000,0.5900,0.2900
bd257cea7f0bc7a11feee5c59ae007434fa72570,1,4.00,9.00,165.00,89.00,4.00,0.0000,0.2100,0.3000
94803bfe3b449b20953271afe8eb1d5d5ad56dd1,0,3.00,18.00,115.00,62.00,9.00,0.2222,0.3400,0.6400
ac07b093fa06e7b6a616d8aa433478ff4b0d1f9a,0,4.00,11.00,190.00,149.00,3.00,0.3333,0.8900,0.3400
ce7d34cd8d2f721cd8e9b28fc035981cebbe8661,1,6.00,8.00,145.00,133.00,0.00,0.0000,0.1100,0.6000
dce8ca0b0fabbe3ad98dbf39923ec4ab7bb8fc36,1,5.00,6.00,128.00,65.00,4.00,0.0000,0.3000,0.3400
ead1b915b6de0125443d0200e06e27b22f7036ef,0,8.00,6.00,147.00,65.00,3.00,1.0000,0.6900,0.6000
93135b932ccfe3653288435bf0ad91605f9a3cdc,0,8.00,10.00,143.00,109.00,9.00,0.0000,0.7500,0.3900
037a65efa84b3e09e45991585c5c424aa6774f5d,1,6.00,4.00,108.00,67.00,4.00,1.0000,0.8900,0.6100
823d01d33debbd51e973559d9522a6b76f05630a,0,6.00,12.00,126.00,94.00,1.00,1.0000,0.5000,0.4700
7c356d1fe523ce35ddc0b4619a913da1b284499d,0,3.00,8.00,154.00,64.00,0.00,0.0000,0.4600,0.2600
1ad21cd70fc34935e691e9fc21386075fdd203e5,1,1.00,13.00,178.00,59.00,10.00,1.0000,0.1700,0.5000
d8687cd8a90fa6737d14933c864a3d5dabe7e7ab,1,5.00,15.00,140.00,66.00,2.00,0.5000,0.1300,0.4600
ee086a9e8be2a1d6acf05e7a636eb9b245b82206,0,7.00,14.00,187.00,149.00,1.00,0.0000,0.8200,0.6100
92b78113ffadbe6ca93222d9abb0af749e03c290,1,3.00,16.00,181.00,84.00,6.00,1.0000,0.1000,0.8400
3ee7e79af5e19ce0fc7442bdfb135c0642214179,1,6.00,8.00,121.00,135.00,0.00,0.0000,0.5300,0.7200
bb70cf41183d5d0435149ee73345423b7ace4072,1,3.00,5.00,107.00,137.00,3.00,0.0000,0.5000,0.8000
e749b1e064b6ef78afeb39cef60d3b91630d66c6,0,1.00,19.00,124.00,61.00,2.00,1.0000,0.1800,0.5600
78d89ce7cb95b71987be5b2cf73c95ee521b0c3e,0,5.00,13.00,146.00,77.00,1.00,0.0000,0.8000,0.4600
bf87b66d590cd9e39ebfe6895ae4cc7aa50f249f,0,4.00,10.00,183.00,59.00,6.00,0.6667,0.1400,0.3200
b6c4631de69812e5a363d40e1ed44c98396a67ad,0,8.00,9.00,104.00,71.00,1.00,1.0000,0.3900,0.5300
ca94cd1e955c7c4bed0b31d2730a1daa1fd0abb0,0,7.00,6.00,178.00,102.00,2.00,1.0000,0.8000,0.5900
b3d7879387443b46b709563fc469007fcf9098eb,0,4.00,17.00,142.00,138.00,8.00,0.5000,0.5400,0.6500
08bc28ec2e16de89ff964723fdc4ee235774e963,1,2.00,5.00,186.00,94.00,2.00,1.0000,0.7000,0.8600
3667c9362f7475429b0b728c2b2b9c801c4e83ed,1,7.00,14.00,143.00,144.00,3.00,0.0000,0.6200,0.4700
cd850d1e96862cfc456f0350787d881e9ab89cee,1,6.00,15.00,132.00,108.00,4.00,0.0000,0.7300,0.7100
568df31856699bb5acfc1fe1d680df9960ca4359,1,2.00,19.00,152.00,79.00,1.00,1.0000,0.8500,0.2000
7baa1bb132425584f47c60abb86d9d852ee1f0b6,0,6.00,14.00,105.00,107.00,3.00,1.0000,0.4900,0.5700
56622125cece92dd432933ea95383b8da92b92e6,1,2.00,17.00,120.00,76.00,3.00,0.0000,0.5200,0.3800
9d3afc666ba18cba8c030fa7cdfe3f048902223e,1,6.00,5.00,143.00,104.00,0.00,0.0000,0.5800,0.7300
cc65a2531858bff3729378fdaa6247085d1ffdaa,0,5.00,4.00,109.00,98.00,1.00,1.0000,0.2300,0.2500
c20112e9cc913ed5ef1103427d749ac70b6f37d1,0,5.00,5.00,173.00,73.00,3.00,1.0000,0.3000,0.2200
efafdff3cd384f10b350163fd53d3a29d0dbcf47,0,5.00,15.00,159.00,138.00,18.00,0.0000,0.8100,0.3100
